from_station_id,to_station_id,dist_km
42,41,1.92760347190796
42,43,0.708959740163284
42,44,1.25363053125383
43,42,0.708959740163284
43,44,0.544670791090546
44,42,1.25363053125383
44,43,0.544670791090546
44,45,0.737680462221601
44,47,1.74335485965105
45,44,0.737680462221601
45,46,0.348963657751174
46,45,0.348963657751174
46,47,0.656710739678278
47,44,1.74335485965105
47,46,0.656710739678278
47,48,0.653859830222345
47,51,2.96890936332379
48,47,0.653859830222343
48,49,0.475911969000787
49,48,0.475911969000788
49,50,0.833904145933658
50,49,0.833904145933658
50,51,1.005233418167
51,47,2.96890936332379
51,50,1.005233418167
51,52,1.05339395672936
51,54,2.44421347277376
52,51,1.05339395672936
52,53,0.45556694211496
53,52,0.45556694211496
53,54,0.935252573929443
54,51,2.44421347277376
54,53,0.935252573929442
54,55,1.24317558214629
55,54,1.24317558214629
55,56,0.621236803221795
56,55,0.621236803221795
56,57,0.64389061245085
57,56,0.643890612450847
57,58,0.563764356998689
57,253,0.613815755830494
58,57,0.56376435699869
58,70,1.35350838984211
58,79,1.74422212178563
59,32,1.48742765729855
59,60,0.692184639043163
60,59,0.692184639043168
60,61,0.519538591970928
61,60,0.51953859197093
61,62,0.539979468522574
62,61,0.539979468522577
62,63,0.564880760437191
63,62,0.564880760437196
63,64,0.783433884866419
64,63,0.78343388486642
64,65,0.693028112798835
65,64,0.693028112798836
65,66,0.628339846762287
66,65,0.628339846762289
66,67,0.510703104512352
67,66,0.510703104512352
67,68,0.479081992190551
68,67,0.479081992190552
68,69,0.744793888216662
69,68,0.744793888216666
69,70,1.05424364481794
70,58,1.3535083898421
70,69,1.05424364481795
71,35,1.30717206883324
71,72,0.675871840241864
72,71,0.675871840241867
72,73,1.06485697689765
73,72,1.06485697689765
73,74,0.690378065569178
74,73,0.690378065569177
74,75,0.581812729417294
75,74,0.581812729417295
75,76,0.699569780107002
76,75,0.699569780107003
76,77,0.886857137731312
77,76,0.886857137731314
77,78,0.72474509317307
78,77,0.724745093173068
78,79,0.534086522172558
79,58,1.74422212178564
79,78,0.534086522172564
80,81,0.771894907737931
80,82,1.52192207944106
80,279,1.8751799699444
81,80,0.771894907737931
81,82,0.750027171703124
81,83,1.38184242431742
81,279,2.64707487768233
82,80,1.52192207944105
82,81,0.750027171703124
82,83,0.631815252614301
83,81,1.38184242431742
83,82,0.631815252614299
83,84,0.739245507379962
83,85,1.35318513172576
84,83,0.739245507379962
84,85,0.6139396243458
84,86,1.09766744080346
85,83,1.35318513172576
85,84,0.613939624345799
85,86,0.483727816457661
85,87,1.38885177371091
86,84,1.09766744080346
86,85,0.483727816457662
86,87,0.905123957253244
87,85,1.38885177371091
87,86,0.905123957253244
87,88,0.563616022628866
87,89,0.984375238282325
88,87,0.563616022628866
88,89,0.420759215653458
88,90,1.05506751657744
89,87,0.984375238282324
89,88,0.420759215653458
89,90,0.634308300923978
89,91,1.23303637933478
90,88,1.05506751657744
90,89,0.634308300923978
90,91,0.598728078410797
91,89,1.23303637933478
91,90,0.598728078410797
91,92,0.594929674240811
92,91,0.594929674240811
92,93,0.627682125319917
92,94,1.27154390693031
93,92,0.627682125319918
93,94,0.64386178161039
93,95,1.24677160893599
94,92,1.27154390693031
94,93,0.64386178161039
94,95,0.602909827325604
94,96,1.29216736595578
95,93,1.24677160893599
95,94,0.602909827325604
95,96,0.68925753863018
95,97,1.40887665016556
96,94,1.29216736595578
96,95,0.68925753863018
96,97,0.719619111535383
97,95,1.40887665016556
97,96,0.719619111535384
97,98,0.572728247522801
97,101,2.24812571444374
97,114,0.756487329768188
98,97,0.572728247522801
98,99,0.664814989731468
99,98,0.664814989731468
99,100,0.609984829173246
100,99,0.609984829173246
100,101,0.400597648016224
101,97,2.24812571444374
101,100,0.400597648016223
101,102,2.75189192789287
102,101,2.75189192789287
102,103,0.588226835928554
102,230,1.25296903134933
103,102,0.588226835928554
103,104,0.714351428560832
104,103,0.714351428560833
104,105,0.615514764128395
105,104,0.615514764128396
105,106,0.491715099175867
106,105,0.491715099175867
106,107,0.525077070253214
107,106,0.525077070253214
108,109,0.846718017098939
109,108,0.846718017098937
109,110,0.637991863498296
110,109,0.637991863498296
110,111,0.446000522563645
111,110,0.446000522563644
111,112,0.563069055900274
112,111,0.563069055900273
112,113,0.623637199427148
113,112,0.623637199427147
113,114,0.654341487094223
114,97,0.75648732976819
114,113,0.654341487094222
115,116,0.558623236730676
116,115,0.558623236730675
116,117,0.58370733728007
117,116,0.583707337280071
117,118,0.444301998908895
118,117,0.444301998908895
118,119,0.433535670935352
119,118,0.433535670935353
119,120,2.58952663513482
120,119,2.58952663513482
120,121,0.681209252355659
121,120,0.681209252355659
121,122,0.527979433514798
122,121,0.527979433514798
122,123,0.491218867069913
123,122,0.491218867069913
123,124,0.471499275001559
124,123,0.471499275001559
124,125,0.762711079904175
125,124,0.762711079904175
125,126,0.907793593852793
126,125,0.907793593852793
126,127,0.489826414216386
127,126,0.489826414216387
127,128,0.728452115858728
128,127,0.728452115858727
128,129,0.787229856505975
129,128,0.787229856505975
129,130,0.963510870222109
130,129,0.96351087022211
130,131,0.697393926204576
131,130,0.697393926204574
131,132,0.477706555889856
132,131,0.477706555889856
132,133,0.396526184336693
133,132,0.396526184336694
133,134,0.678682521142809
134,133,0.678682521142809
134,135,0.60446394114183
135,134,0.60446394114183
135,136,0.600792812782835
136,135,0.600792812782836
136,137,0.943121779241284
137,136,0.943121779241283
137,138,0.479429293515151
138,137,0.479429293515153
143,144,0.683824834706992
144,143,0.683824834706989
144,145,0.942387579967193
145,144,0.942387579967189
145,146,0.882919374152561
146,145,0.882919374152557
146,147,0.500495003370335
147,146,0.500495003370332
147,148,0.782167416240414
148,147,0.782167416240412
148,149,0.527136552585958
148,151,1.83846189965062
149,148,0.527136552585958
149,150,0.631515077035262
150,149,0.63151507703526
150,151,0.679810270029396
151,148,1.83846189965061
151,150,0.679810270029392
151,152,0.820086833059267
151,153,1.67907936301547
151,215,5.21620495830727
151,220,0.83709421678369
152,151,0.820086833059268
152,153,0.858992529956202
153,151,1.67907936301547
153,152,0.8589925299562
153,154,0.723950586948265
153,161,5.39936089922949
154,153,0.723950586948263
154,155,0.569872970475753
155,154,0.569872970475753
155,156,0.573275215766651
156,155,0.57327521576665
156,157,0.565268682559074
157,156,0.565268682559072
157,158,0.734011442449045
158,157,0.734011442449045
158,159,0.563217935623399
159,158,0.563217935623399
159,160,0.742280670415551
160,159,0.74228067041555
160,161,0.92748339499175
161,153,5.39936089922949
161,160,0.92748339499175
161,162,0.741639262960705
161,163,1.39567014941585
161,277,0.778012726541071
162,161,0.741639262960703
162,163,0.654030886455146
162,277,0.472824216531918
163,161,1.39567014941585
163,162,0.654030886455146
163,164,0.637807199815899
164,163,0.637807199815902
164,165,0.810733131852285
164,166,1.44750175393624
165,164,0.810733131852281
165,166,0.636768622083949
166,164,1.44750175393623
166,165,0.636768622083951
166,167,1.03954726041176
167,166,1.03954726041176
167,168,0.734520543296503
167,169,1.35491170757028
167,227,2.20863821828394
167,229,0.748133793002108
167,230,1.11248316742592
168,167,0.734520543296501
168,169,0.620391164273776
169,167,1.35491170757028
169,168,0.620391164273776
169,170,0.823311968072625
169,171,1.02126269754639
170,169,0.823311968072623
170,172,0.576458664417412
171,169,1.02126269754639
172,170,0.576458664417412
172,173,1.98159417131327
173,172,1.98159417131327
173,174,0.988267624997249
174,173,0.988267624997247
174,175,0.575655078718473
174,235,0.824662608949973
174,236,0.758681101417086
175,174,0.575655078718476
175,176,0.998057746357937
175,179,3.0954741487483
175,236,0.73398769442392
175,292,0.857051200672644
176,175,0.998057746357933
176,177,0.756729247872205
177,176,0.756729247872203
177,178,0.78669555374487
178,177,0.786695553744872
178,179,0.553991600773291
179,175,3.0954741487483
179,178,0.553991600773291
179,180,0.809128347759071
179,181,1.66578238732848
180,179,0.809128347759071
180,181,0.85665403956941
181,179,1.66578238732848
181,180,0.85665403956941
181,182,0.840891879160477
181,184,2.14863016065154
182,181,0.840891879160479
182,183,0.747616509073808
183,182,0.747616509073804
183,184,0.560121772417251
184,181,2.14863016065154
184,183,0.560121772417252
184,185,1.007169995873
184,188,3.28337641914738
185,184,1.007169995873
185,186,0.708147543670197
186,185,0.708147543670197
186,187,0.82578432239001
187,186,0.825784322390012
187,188,0.742274557214166
188,184,3.28337641914738
188,187,0.742274557214169
188,189,0.637124732601507
189,188,0.637124732601507
189,190,0.592041523057411
190,189,0.592041523057411
190,191,0.636671325516538
191,190,0.636671325516543
191,192,0.646516344521348
192,191,0.646516344521352
192,193,0.352652218871519
192,197,1.78497014265569
193,192,0.540148676037831
193,194,0
194,193,0.55037344002163
194,195,0.573366687058819
195,194,0.573366687058819
196,192,1.32750363730247
197,196,0.457466505353223
197,198,0.919300404010398
198,197,0.9193004040104
198,199,5.92413236535295
199,198,5.92413236535295
199,200,2.52058096499357
199,204,2.98603915278382
200,199,2.52058096499357
200,201,0.658324346633826
201,200,0.658324346633831
201,202,0.63626686981704
202,201,0.63626686981704
202,203,0.725848993154358
203,202,0.725848993154361
204,199,2.98603915278382
204,205,0.73153678529386
205,204,0.73153678529386
205,206,1.0633613040432
206,205,1.0633613040432
206,207,0.737145077956058
207,206,0.737145077956056
207,208,0.781050719512482
208,207,0.781050719512483
208,209,0.670646787818846
209,208,0.67064678781885
210,211,1.02553703564142
211,210,1.02553703564142
211,212,0.888724674849891
212,211,0.88872467484989
212,213,0.727112438286163
213,212,0.727112438286163
213,214,0.631192670625289
213,215,1.36762828708035
214,213,0.631192670625289
214,215,0.736435616455061
215,151,5.21620495830727
215,213,1.36762828708035
215,214,0.736435616455061
215,216,0.654009167985116
216,215,0.654009167985116
216,217,0.792874131384185
217,216,0.792874131384181
217,218,0.749122823147
218,217,0.749122823146998
218,219,1.06259837781858
219,218,1.06259837781858
219,220,1.1205062411887
220,151,0
220,219,1.12050624118869
221,222,1.03667915124777
221,267,4.71832983065082
222,221,1.03667915124777
222,223,1.2428772371812
223,9,1.63724674058688
223,222,1.24287723718119
223,224,1.22749472385512
223,477,0.895930861808164
224,223,1.22749472385512
224,225,0.674917499283584
225,224,0.674917499283584
225,226,0.564385211270089
225,276,0.712741565946493
225,277,0.599317491945516
226,225,0.564385211270089
226,227,0.571005127910821
227,167,2.20863821828394
227,226,0.571005127910819
227,228,0.869707899929555
228,227,0.869707899929555
228,229,0.590796525352278
229,167,0.748133793002111
229,228,0.590796525352278
230,102,1.25296903134933
230,167,1.11248316742592
230,231,1.04968208222608
230,232,0.568706096279438
231,26,3.30547811558143
231,27,4.2317901477886
231,230,1.04968208222608
232,230,0.568706096279438
232,233,0.715942735649786
233,232,0.715942735649786
233,234,0.576251052621217
234,233,0.576251052621217
234,235,1.61273674618573
235,174,0.824662608949971
235,234,1.61273674618573
236,174,0.758681101417084
236,175,0.73398769442392
236,237,0.740604162669875
237,236,0.740604162669875
237,238,0.831330097040993
238,237,0.831330097040993
238,239,0.639026324521392
239,238,0.639026324521393
239,240,0.921203449059956
240,239,0.921203449059957
240,241,0.85741702721352
241,240,0.85741702721352
241,242,1.22934572230133
242,241,1.22934572230133
242,243,0.904809067064562
243,242,0.904809067064562
243,244,0.890784970167417
244,243,0.89078497016742
244,245,0.715089413183009
245,244,0.71508941318301
245,246,0.498202971151443
246,245,0.498202971151441
246,247,0.511643534482154
247,246,0.511643534482156
247,248,0.632560641392622
248,247,0.632560641392621
248,249,0.696284983367704
249,248,0.696284983367706
249,250,0.642251276232052
250,249,0.642251276232046
250,251,0.800171775842138
251,250,0.800171775842138
251,252,0.720622929111443
252,251,0.720622929111444
252,253,0.958876032028499
253,57,0.613815755830494
253,252,0.958876032028499
254,255,0.868763135883968
254,256,1.75052723474526
255,254,0.868763135883967
255,256,0.881764098861294
256,254,1.75052723474526
256,255,0.881764098861296
256,257,0.664983609238557
256,259,2.91574465191365
257,256,0.664983609238554
257,258,1.17408132391194
258,257,1.17408132391194
258,259,1.07667971876316
258,280,0.800379135917172
259,256,2.91574465191365
259,258,1.07667971876315
259,260,0.687620747531263
259,261,1.40039015219056
259,280,1.87705885468033
260,259,0.687620747531263
260,261,0.712769404659294
261,259,1.40039015219056
261,260,0.712769404659294
261,262,0.882470065383307
261,267,4.95045217761201
262,261,0.882470065383306
262,263,0.835411287041553
263,262,0.835411287041552
263,264,0.739926658395562
264,263,0.739926658395561
264,265,0.834065383846667
265,264,0.834065383846667
265,266,0.74464898579694
266,265,0.744648985796939
266,267,0.913929797147983
267,221,4.71832983065082
267,261,4.95045217761201
267,266,0.913929797147983
267,268,0.68751503551491
267,273,4.22259202746206
268,267,0.68751503551491
268,269,0.730072874212318
269,268,0.730072874212318
269,270,0.725614880136371
270,269,0.725614880136369
270,271,0.781089051380404
271,270,0.781089051380402
271,272,0.956759208012905
272,271,0.956759208012905
272,273,0.842522760726911
273,7,3.19649707490361
273,267,4.22259202746206
273,272,0.842522760726911
273,274,0.787203346822979
274,273,0.787203346822981
274,275,2.25975627246312
275,274,2.25975627246312
275,276,0.595606877285405
276,225,0.712741565946494
276,275,0.595606877285405
276,277,0.617878897042274
277,161,0.778012726541071
277,162,0.472824216531915
277,225,0.599317491945516
277,276,0.617878897042272
278,279,0.60736251973891
279,80,1.8751799699444
279,81,2.64707487768233
279,278,0.60736251973891
279,280,0.954200075996147
280,258,0.800379135917174
280,259,1.87705885468033
280,279,0.954200075996148
281,282,0.568907128566792
282,281,0.568907128566792
282,283,1.63624148276577
283,282,1.63624148276577
283,284,0.797540550785385
284,283,0.797540550785383
284,285,1.40181045988383
285,284,1.40181045988383
285,286,0.751093567493777
286,285,0.751093567493779
286,287,0.636443490655013
287,286,0.636443490655013
287,288,0.653854879315155
288,287,0.653854879315153
288,289,0.881642541244331
289,288,0.881642541244331
289,290,0.558595107407894
290,289,0.558595107407895
290,291,0.577530865565925
291,290,0.577530865565924
291,292,0.727990151455506
292,175,0.857051200672645
292,291,0.727990151455508
293,294,0.544646924282826
294,293,0.544646924282826
294,295,0.727520295293929
295,294,0.727520295293928
295,296,0.645294666262014
296,295,0.645294666262014
296,297,0.735730094187411
297,296,0.73573009418741
297,298,0.613683341914569
298,297,0.61368334191457
298,299,0.749108866882258
299,298,0.74910886688226
299,300,0.674273365054778
300,299,0.674273365054777
300,301,0.727124592141257
301,300,0.727124592141259
301,302,1.13726069303632
302,301,1.13726069303632
302,303,0.827882049662342
303,302,0.827882049662342
303,304,0.95184643110686
304,303,0.951846431106862
304,305,0.577274487735897
305,304,0.577274487735897
305,306,0.816885422514092
306,305,0.816885422514092
306,307,0.998745084562408
307,306,0.998745084562408
307,308,0.477019353799143
308,307,0.477019353799143
308,309,0.526459639486137
309,308,0.526459639486138
309,310,0.699028052502062
310,309,0.699028052502062
310,311,0.67233479767278
310,313,1.9195986156734
310,441,2.1839605727721
311,310,0.67233479767278
311,312,0.609739184511616
312,311,0.609739184511614
312,313,0.637524633489008
313,310,1.9195986156734
313,312,0.637524633489008
313,314,0.55825078028148
313,317,2.68090939527175
314,313,0.558250780281481
314,315,0.579375709094945
315,314,0.579375709094943
315,316,0.760044218767634
316,315,0.760044218767636
316,317,0.783238687127692
317,313,2.68090939527175
317,316,0.783238687127692
317,318,0.623858400091738
318,317,0.623858400091738
318,319,0.401510228741714
318,322,1.59420677730615
319,318,0.40151022874171
319,320,0.398526163442416
320,319,0.398526163442417
320,321,0.386297131380658
321,320,0.386297131380658
321,322,0.407873253741361
322,318,1.59420677730615
322,321,0.40787325374136
322,323,0.540752045773541
322,327,2.6360938920151
323,322,0.540752045773543
323,324,0.615315090518287
324,323,0.615315090518289
324,325,0.605188519995327
325,324,0.605188519995326
325,326,0.396645202325896
326,325,0.396645202325898
326,327,0.478193033402043
327,322,2.6360938920151
327,326,0.478193033402045
327,328,0.478864165889521
327,331,0.364034122364572
328,327,0.478864165889521
328,329,0.500022702902719
329,328,0.50002270290272
329,330,0.660871120601442
330,329,0.660871120601442
331,327,0.364034122364572
331,332,0.531429269522082
332,331,0.531429269522084
332,333,0.358924541372742
333,332,0.358924541372744
333,334,1.91416764148829
334,333,1.91416764148829
334,335,0.582292925516711
335,334,0.582292925516711
335,336,0.528740719942043
336,335,0.528740719942043
336,337,0.472061275993781
337,336,0.472061275993784
337,338,0.493703078320856
337,415,0.949974037209586
338,337,0.493703078320856
338,339,0.448426731188214
338,342,2.41218912195356
339,338,0.448426731188213
339,340,0.709921744316915
340,339,0.709921744316914
340,341,0.707441876407181
341,340,0.707441876407183
341,342,0
342,338,2.41218912195357
342,341,0.546398770041256
342,343,0.65586577878841
342,345,2.13806559122101
342,353,0.84015672232254
343,342,0.655865778788409
343,344,0.702426065973746
344,343,0.702426065973747
344,345,0.779773746458858
345,342,2.13806559122102
345,344,0.779773746458859
345,346,1.10552919469511
346,345,1.10552919469511
346,347,0.708654579226213
347,346,0.708654579226212
347,348,0.634593227179117
348,347,0.634593227179122
348,349,0.558774240932685
349,348,0.558774240932687
349,350,0.649246060050054
350,349,0.649246060050056
350,351,0.472793071130845
351,350,0.472793071130844
351,352,0.456954361911862
352,351,0.456954361911865
353,342,0.840156722322546
353,354,0.573174966827043
354,353,0.573174966827043
354,355,0.67960639079304
355,354,0.679606390793046
355,356,0.648283036325196
356,355,0.648283036325203
356,357,0.641126526980813
357,356,0.641126526980816
357,358,0.572591301084046
358,357,0.572591301084048
358,359,0.795831424312063
359,358,0.795831424312061
360,361,0.761840198480441
361,360,0.761840198480442
361,362,0.45516081014022
362,361,0.455160810140217
362,363,0.714818399476013
363,362,0.714818399476016
363,364,0.511342892683387
364,363,0.511342892683384
364,365,0.450414457773895
365,364,0.450414457773896
365,366,0.815480263858313
366,365,0.815480263858312
366,367,0.605604531344887
366,371,3.13720209951751
367,366,0.605604531344888
367,368,0.621233952872859
368,367,0.62123395287286
368,369,0.407101399504942
369,368,0.407101399504942
369,370,0.728795583339094
370,369,0.728795583339092
370,371,0.774466632455726
371,366,3.13720209951751
371,370,0.774466632455727
371,372,0.744878239328598
371,377,4.00870025351111
372,371,0.7448782393286
372,373,0.810893220324762
373,372,0.810893220324763
373,374,0.50022977953646
374,373,0.500229779536461
374,375,0.786560330339965
375,374,0.786560330339965
375,376,0.50129143080532
376,375,0.50129143080532
376,377,0.664847253176002
377,371,4.00870025351111
377,376,0.664847253176001
377,392,1.54566639751948
378,379,0.861742415165823
379,378,0.861742415165821
379,380,0.852316614167636
380,379,0.852316614167634
380,381,0.883329995394158
381,380,0.883329995394156
381,382,0.639867840639801
382,381,0.639867840639802
382,383,0.544782079932356
383,382,0.544782079932354
383,384,0.639190786294412
384,383,0.639190786294414
384,385,0.65321822084322
385,384,0.653218220843222
385,386,0.511570464734491
386,385,0.51157046473449
386,387,0.55080794000278
387,386,0.55080794000278
387,388,0.595236457383126
388,384,2.31083308296362
388,387,0.595236457383127
388,389,0.918148474285037
389,388,0.918148474285037
389,390,1.11927786656687
390,389,1.11927786656687
390,391,0.613673988268195
390,392,1.81852025172257
391,390,0.613673988268193
391,392,1.20484626345438
391,435,0.801314878388446
392,377,1.54566639751948
392,390,1.81852025172257
392,391,1.20484626345437
392,393,0.700157134933473
392,397,3.13232689017261
393,392,0.700157134933475
393,394,0.458585099340196
394,393,0.458585099340194
394,395,0.561779780626695
395,394,0.561779780626695
395,396,0.626071563702398
396,395,0.6260715637024
396,397,0.785733311569848
397,392,3.13232689017261
397,396,0.785733311569846
397,398,0.746231658886522
397,400,2.15602422604793
398,397,0.746231658886524
398,399,0.696211728550182
399,398,0.696211728550182
399,400,0.71358083861122
400,397,2.15602422604793
400,399,0.713580838611221
400,401,0.688645339604749
400,402,1.43602936564627
401,400,0.688645339604747
401,402,0.747384026041519
402,400,1.43602936564627
402,401,0.747384026041519
402,403,0.796716910197727
402,406,2.23556728089059
403,402,0.79671691019773
403,404,0.382314404143646
404,403,0.382314404143647
404,405,0.407294073557413
405,404,0.407294073557413
405,406,0.649241892991792
406,402,2.23556728089059
406,405,0.649241892991794
406,407,0.533959640161676
406,411,2.74333182912913
407,406,0.533959640161676
407,408,0.553011278572324
408,407,0.553011278572327
408,409,0.456106724103627
409,408,0.456106724103629
409,410,0.466593093016733
410,409,0.466593093016734
410,411,0.733661093274765
411,406,2.74333182912913
411,410,0.733661093274765
411,412,0.568277876177962
412,411,0.568277876177964
412,413,0.370298941514587
413,412,0.370298941514587
413,414,0.357322963694383
414,413,0.357322963694385
414,415,2.68967094751765
415,337,0.949974037209586
415,414,2.68967094751765
416,417,0.615895011776532
417,416,0.61589501177653
417,418,0.634111188597332
418,417,0.634111188597331
418,419,0.623679861602449
419,418,0.623679861602447
419,420,0.497865888192655
420,419,0.497865888192656
420,421,0.738348644695953
421,420,0.738348644695954
421,422,0.735024511901486
422,421,0.735024511901486
422,423,0.65577932513087
423,422,0.655779325130865
423,424,0.920136742593717
424,423,0.920136742593712
424,425,0.940528293236831
425,424,0.940528293236831
425,426,0.895035106694315
426,425,0.895035106694316
426,427,0.651309685526851
426,434,5.36380839099034
426,446,1.78530479741619
427,426,0.651309685526847
427,428,0.747929337043809
428,427,0.747929337043807
428,429,0.885499682640239
429,428,0.885499682640237
429,430,0.701981406666894
430,429,0.701981406666896
430,431,0.373919775598032
431,430,0.373919775598033
431,432,0.512763652588898
432,431,0.512763652588898
432,433,0.614656934046701
433,432,0.6146569340467
433,434,0.875747916878909
434,426,5.36380839099034
434,433,0.875747916878908
434,435,0.796561168366978
435,391,0.801314878388448
435,434,0.796561168366978
435,438,1.50308386671632
436,437,0.49894617654033
437,436,0.498946176540329
437,438,0.787051109511437
438,435,1.50308386671632
438,437,0.787051109511436
438,439,0.822761729435644
439,438,0.822761729435644
439,440,0.718816693781587
440,439,0.718816693781587
440,441,0.383774229845613
441,310,2.1839605727721
441,440,0.383774229845616
442,443,1.25612708488031
443,442,1.2561270848803
443,444,1.20933153388703
444,443,1.20933153388703
444,445,1.39451407232563
445,444,1.39451407232563
445,446,0.673361322098934
446,426,1.78530479741619
446,445,0.673361322098931
447,448,1.43092274885687
448,447,1.43092274885687
448,449,0.879049590213637
448,451,2.11692535585618
449,448,0.879049590213636
449,450,0.657054621582648
450,449,0.657054621582647
450,451,0.580821144059898
451,450,0.580821144059898
451,452,0.602705457254169
451,456,2.84630680570518
452,451,0.602705457254169
452,453,0.602728145454998
453,452,0.602728145454998
453,454,0.6548483954692
454,453,0.6548483954692
454,455,0.426088999191609
455,454,0.426088999191609
455,456,0.559935808335205
456,455,0.559935808335204
456,457,0.828313392246087
456,461,3.47992584371329
457,456,0.828313392246088
457,458,0.522116280151492
458,457,0.522116280151492
458,459,0.475830396103301
459,458,0.4758303961033
459,460,0.595089042663018
460,459,0.595089042663017
460,461,1.05857673254939
461,6,0.868863084833304
461,7,2.64939304043647
461,460,1.05857673254939
461,462,0.725426068865122
462,461,0.725426068865122
462,463,0.780974139781723
463,462,0.780974139781722
463,464,0.40626166275649
464,463,0.40626166275649
464,465,2.1375673830241
465,464,2.1375673830241
465,466,0.565963268045198
466,465,0.565963268045198
466,467,0.531823210336841
467,466,0.531823210336841
467,471,1.52678417645475
471,467,1.52678417645475
475,476,0.795175056863952
476,475,0.795175056863954
476,477,1.15961510987852
477,223,0.895930861808164
477,476,1.15961510987852
